road_name,road_id,road_name1,START_LONGITUDE,START_LATITUDE,END_LONGITUDE,END_LATITUDE
岔路,R6208,岔路,118.32198000000001,24.5541499,118.3220832,24.5541106
岔路,R6241,岔路,118.33998899999999,24.5609975,118.3396598,24.560831699999998
岔路,R6256,岔路,118.07105630000001,24.4545604,118.0710664,24.454601699999998
岔路,R6257,岔路,118.07113970000002,24.4548171,118.0710774,24.454763800000002
岔路,R6311,岔路,118.1823781,24.6756064,118.18214950000001,24.675610600000002
岔路,R6319,岔路,118.17870049999999,24.6758557,118.1787729,24.6757147
岔路,R6327,岔路,118.1800111,24.6751693,118.17993670000001,24.675152399999998
岔路,R6328,岔路,118.17892820000002,24.6745997,118.17879669999999,24.674764899999996
岔路,R6329,岔路,118.18111709999998,24.6754417,118.1813004,24.675473800000002
岔路,R6349,岔路,118.1812914,24.6753227,118.1814148,24.6753247
岔路,R6352,岔路,118.1818654,24.6750932,118.18189220000001,24.6751639
岔路,R6688,岔路,118.2590416,24.666272199999998,118.25893359999999,24.666324300000003
岔路,R6689,岔路,118.25825549999999,24.665893,118.2583703,24.665902600000003
岔路,R6728,岔路,118.2480398,24.6673339,118.24805220000002,24.667443
岔路,R6729,岔路,118.2384213,24.6775994,118.2383307,24.6776274
岔路,R6746,岔路,118.2586742,24.66152,118.25865459999999,24.6614127
岔路,R6747,岔路,118.23786240000001,24.677996399999998,118.2378192,24.677971799999998
岔路,R6748,岔路,118.2378192,24.677971799999998,118.23780179999999,24.6779277
岔路,R6749,岔路,118.23780179999999,24.6779277,118.23778859999999,24.6778663
岔路,R6750,岔路,118.25866189999999,24.6635724,118.25864909999999,24.6635008
岔路,R6765,岔路,118.2587226,24.6656198,118.2587403,24.6657018
岔路,R6771,岔路,118.25817990000002,24.663176999999997,118.2582791,24.6631628
岔路,R6787,岔路,118.2505068,24.6604693,118.25052749999999,24.6605741
岔路,R6791,岔路,118.2586213,24.6666459,118.25859809999999,24.6665891
岔路,R6793,岔路,118.2582898,24.6610952,118.2584023,24.6610779
岔路,R6794,岔路,118.25820390000001,24.666359,118.2583298,24.6662805
岔路,R6808,岔路,118.24851570000001,24.6677182,118.2484594,24.667727399999997
岔路,R6809,岔路,118.24827140000002,24.667720000000003,118.24822890000002,24.667716
岔路,R6810,岔路,118.2479715,24.667516199999998,118.24794979999999,24.6674544
岔路,R6831,岔路,118.2237367,24.671798199999998,118.2235899,24.6718075
岔路,R6832,岔路,118.22321240000001,24.6722073,118.2231635,24.6720829
岔路,R7126,岔路,118.1099024,24.509780399999997,118.11068449999999,24.5098172
岔路,R7127,岔路,118.1096568,24.5103495,118.1092517,24.5107462
岔路,R7143,岔路,118.0077764,24.871155399999996,118.0068344,24.87183
岔路,R7145,岔路,118.00680120000001,24.869232800000002,118.00698659999999,24.8693047
岔路,R7164,岔路,118.13337460000001,24.535923999999998,118.1334632,24.535923999999998
岔路,R7305,岔路,118.2152639,24.7827656,118.21535859999999,24.7827912
岔路,R7389,岔路,118.3307416,24.5498171,118.3306907,24.5499766
岔路,R7480,岔路,118.31514479999998,24.606412300000002,118.3150469,24.60626
岔路,R7483,岔路,118.3166112,24.6055389,118.3163114,24.605796100000003
岔路,R7808,岔路,118.1328002,24.503726899999997,118.1327656,24.502450500000002
岔路,R7821,岔路,118.16489540000002,24.6717779,118.16488429999998,24.6717004
岔路,R7826,岔路,118.31106489999999,24.645224399999996,118.31155600000001,24.6450137
岔路,R7827,岔路,118.31155600000001,24.6450137,118.31201589999999,24.6452931
岔路,R7833,岔路,118.16971070000001,24.6488176,118.16945590000002,24.6488562
岔路,R7834,岔路,118.16945590000002,24.6488562,118.16954080000001,24.6485538
岔路,R7837,岔路,118.1321139,24.663776199999997,118.13221440000001,24.6631061
岔路,R7838,岔路,118.1342703,24.6629284,118.13304120000001,24.6629791
岔路,R7842,岔路,118.258471,24.592704,118.25861100000002,24.5929014
岔路,R7843,岔路,118.25861100000002,24.5929014,118.25840929999998,24.5930298
岔路,R7844,岔路,118.25755990000002,24.5928982,118.25775449999999,24.592987899999997
立交桥,R578,立交桥,118.0937132,24.4919523,118.0934065,24.4919232
立交桥,R579,立交桥,118.08922240000001,24.4923987,118.0890433,24.4924209
立交桥,R636,立交桥,118.229578,24.5706045,118.22929369999999,24.5710469
立交桥,R725,立交桥,118.2353636,24.589938399999998,118.2354071,24.588966
立交桥,R728,立交桥,118.2387631,24.588954100000002,118.23718810000001,24.5883201
立交桥,R730,立交桥,118.2357612,24.5834768,118.2360545,24.5844912
立交桥,R731,立交桥,118.23528999999999,24.5934683,118.23522240000001,24.5930448
立交桥,R733,立交桥,118.235262,24.592138000000002,118.2353555,24.5907793
立交桥,R735,立交桥,118.23610259999998,24.591323199999998,118.23595220000001,24.5916126
立交桥,R2402,立交桥,118.0823375,24.5683866,118.0833095,24.5682764
立交桥,R4169,立交桥,118.2305716,24.685132,118.2304054,24.685246600000003
立交桥,R4170,立交桥,118.23007220000001,24.6859134,118.23005390000002,24.6859546
立交桥,R4171,立交桥,118.23005390000002,24.6859546,118.22986350000001,24.686384699999998
立交桥,R4350,立交桥,118.2360808,24.6323748,118.2357269,24.6323649
立交桥,R4351,立交桥,118.23286840000002,24.631472,118.2328757,24.6313604
立交桥,R4844,立交桥,118.1317993,24.556462300000003,118.13201740000001,24.5566253
立交桥,R4845,立交桥,118.134422,24.5579322,118.1339763,24.557848800000002
立交桥,R5129,立交桥,118.1807174,24.5165928,118.1810473,24.516934399999997
立交桥,R5130,立交桥,118.18195990000001,24.5179885,118.1823107,24.518362
立交桥,R5134,立交桥,118.08695790000002,24.4934582,118.0868293,24.493512600000003
立交桥,R5154,立交桥,118.095349,24.5936545,118.09522460000001,24.593957500000002
立交桥,R5160,立交桥,118.0955507,24.593096300000003,118.095368,24.5933163
立交桥,R5198,立交桥,118.10714540000001,24.5243522,118.10740259999999,24.5245773
立交桥,R5199,立交桥,118.10740259999999,24.5245773,118.1074922,24.5248038
立交桥,R5219,立交桥,118.17987609999999,24.51449,118.179842,24.5146368
立交桥,R5220,立交桥,118.1807174,24.5165928,118.1803615,24.5160894
立交桥,R5222,立交桥,118.07853109999999,24.4947177,118.0788352,24.4949333
立交桥,R5225,立交桥,118.1113135,24.5227562,118.11118770000002,24.5228103
立交桥,R5234,立交桥,118.1616574,24.4541611,118.16142649999999,24.454183800000003
立交桥,R5235,立交桥,118.16154420000001,24.4545885,118.1613399,24.454481
立交桥,R5246,立交桥,118.1761241,24.5186053,118.17600259999999,24.518273399999998
立交桥,R5266,立交桥,118.1317993,24.556462300000003,118.1321932,24.5566064
立交桥,R5267,立交桥,118.13537749999999,24.558677399999997,118.1362814,24.5592702
立交桥,R5268,立交桥,118.13980009999999,24.5594681,118.13907979999999,24.559583399999998
立交桥,R5272,立交桥,118.1776221,24.5143683,118.1775867,24.5148121
立交桥,R5273,立交桥,118.1794564,24.516730499999998,118.1792744,24.5165464
立交桥,R5289,立交桥,118.1799092,24.517189600000002,118.17983459999999,24.5170349
立交桥,R5302,立交桥,118.2350416,24.611844199999997,118.23479760000001,24.6118078
立交桥,R5316,立交桥,118.1833196,24.520831100000002,118.18328319999999,24.5210302
立交桥,R5333,立交桥,118.2341918,24.6109737,118.23410759999999,24.6107202
立交桥,R5334,立交桥,118.22994920000001,24.6627989,118.2296373,24.663273
立交桥,R5335,立交桥,118.2296373,24.663273,118.2273358,24.6667713
立交桥,R5336,立交桥,118.2296373,24.663273,118.2283118,24.664842
立交桥,R5337,立交桥,118.22665049999999,24.6670935,118.2265378,24.6659466
立交桥,R5340,立交桥,118.1607979,24.691083,118.1604257,24.6909574
立交桥,R5354,立交桥,118.21353490000001,24.556432,118.2138712,24.556164300000002
立交桥,R5355,立交桥,118.215652,24.5544206,118.21584340000001,24.554608899999998
立交桥,R5356,立交桥,118.1610527,24.6904935,118.16099990000001,24.6901122
立交桥,R5377,立交桥,118.23496740000002,24.5877785,118.2348095,24.5875715
立交桥,R5378,立交桥,118.229122,24.585141600000004,118.2285247,24.584905
立交桥,R5379,立交桥,118.23640490000001,24.5873137,118.2365529,24.587526800000003
立交桥,R5383,立交桥,118.22862690000001,24.584654800000003,118.2296281,24.5849131
立交桥,R5384,立交桥,118.2310119,24.5854184,118.23127379999998,24.585521399999998
立交桥,R5385,立交桥,118.23127379999998,24.585521399999998,118.2338645,24.5865384
立交桥,R5405,立交桥,118.21728020000002,24.554805399999996,118.21692560000001,24.555109100000003
立交桥,R5406,立交桥,118.215747,24.5569423,118.21547269999999,24.5566307
立交桥,R5408,立交桥,118.2130189,24.5568477,118.21353490000001,24.556432
立交桥,R5409,立交桥,118.21353490000001,24.556432,118.21440359999998,24.5559265
立交桥,R5410,立交桥,118.2174722,24.5544145,118.2178551,24.5543505
立交桥,R5436,立交桥,118.08784229999999,24.4920313,118.0878426,24.4918487
立交桥,R5439,立交桥,118.1001202,24.5906612,118.09954599999999,24.5910117
立交桥,R5440,立交桥,118.2270635,24.664621899999997,118.2273399,24.664919100000002
立交桥,R5441,立交桥,118.2277713,24.6635924,118.22801909999998,24.6633319
立交桥,R5664,立交桥,118.13280359999999,24.4956174,118.13288370000001,24.4958405
立交桥,R5665,立交桥,118.13286629999999,24.496292800000003,118.1328166,24.4965104
立交桥,R5666,立交桥,118.1328166,24.4965104,118.1326567,24.497149899999997
立交桥,R5667,立交桥,118.1335317,24.5003326,118.1342872,24.5007723
立交桥,R5687,立交桥,118.1315742,24.501865,118.13186759999999,24.501722
立交桥,R5758,立交桥,118.11199950000001,24.5226327,118.1117622,24.5225932
立交桥,R5855,立交桥,118.16683490000001,24.527529,118.16682050000001,24.5280237
立交桥,R5856,立交桥,118.1648129,24.5321681,118.1645706,24.5323078
湖滨南路（东向西）,R998,湖滨南路（东向西）,118.10653390000002,24.476977899999998,118.106072,24.4768514
湖滨南路（东向西）,R999,湖滨南路（东向西）,118.106072,24.4768514,118.106072,24.4768514,
湖滨南路（东向西）,R999,湖滨南路（东向西）,118.106072,24.4768514,118.1039449,24.476261100000002
湖滨南路（东向西）,R1000,湖滨南路（东向西）,118.1039449,24.476261100000002,118.10067759999998,24.4754046
湖滨南路（东向西）,R1000,湖滨南路（东向西）,118.10067759999998,24.4754046,118.09790859999998,24.4746223
湖滨南路（东向西）,R1001,湖滨南路（东向西）,118.0964297,24.4742122,118.0958572,24.4740736
湖滨南路（东向西）,R1002,湖滨南路（东向西）,118.0958572,24.4740736,118.0957159,24.474044199999998
湖滨南路（东向西）,R1003,湖滨南路（东向西）,118.0957159,24.474044199999998,118.09521299999999,24.4739153
湖滨南路（东向西）,R1004,湖滨南路（东向西）,118.09521299999999,24.4739153,118.09465,24.473736399999996
湖滨南路（东向西）,R1005,湖滨南路（东向西）,118.09234769999999,24.473055399999996,118.0920945,24.473030899999998
湖滨南路（东向西）,R1006,湖滨南路（东向西）,118.0920945,24.473030899999998,118.0871129,24.4716788
湖滨南路（东向西）,R1006,湖滨南路（东向西）,118.0871129,24.4716788,118.0863638,24.4714705
湖滨南路（东向西）,R1007,湖滨南路（东向西）,118.0863638,24.4714705,118.08622050000001,24.4714236
湖滨南路（东向西）,R1008,湖滨南路（东向西）,118.08622050000001,24.4714236,118.08589340000002,24.471362300000003
湖滨南路（东向西）,R1009,湖滨南路（东向西）,118.08589340000002,24.471362300000003,118.0838108,24.470791000000002
湖滨南路（东向西）,R1010,湖滨南路（东向西）,118.0838108,24.470791000000002,118.08189809999999,24.470252300000002
湖滨南路（东向西）,R1011,湖滨南路（东向西）,118.08176259999999,24.470222699999997,118.080044,24.4697557
湖滨南路（东向西）,R1012,湖滨南路（东向西）,118.080044,24.4697557,118.0783388,24.4692966
湖滨南路（东向西）,R1013,湖滨南路（东向西）,118.07732390000001,24.4690151,118.076555,24.468801899999995
湖滨南路（东向西）,R1014,湖滨南路（东向西）,118.076555,24.468801899999995,118.0757804,24.4685927
湖滨南路（东向西）,R1014,湖滨南路（东向西）,118.0757804,24.4685927,118.0752033,24.468436899999997
湖滨南路（东向西）,R1015,湖滨南路（东向西）,118.0752033,24.468436899999997,118.0743628,24.468248199999998
湖滨南路（东向西）,R1015,湖滨南路（东向西）,118.0743628,24.468248199999998,118.0740279,24.468183800000002
湖滨南路（东向西）,R1016,湖滨南路（东向西）,118.0740279,24.468183800000002,118.07391969999999,24.468163
湖滨南路（东向西）,R1016,湖滨南路（东向西）,118.07391969999999,24.468163,118.073705,24.4680681
湖滨南路（东向西）,R1250,湖滨南路（东向西）,118.073705,24.4680681,118.115248,24.479501899999995
湖滨南路（东向西）,R1250,湖滨南路（东向西）,118.115248,24.479501899999995,118.1148364,24.479233100000002
湖滨南路（东向西）,R1251,湖滨南路（东向西）,118.1148364,24.479233100000002,118.1138111,24.478947199999997
湖滨南路（东向西）,R1252,湖滨南路（东向西）,118.113324,24.4788263,118.11306409999999,24.478763600000004
湖滨南路（东向西）,R1253,湖滨南路（东向西）,118.11306409999999,24.478763600000004,118.1104058,24.4779995
湖滨南路（东向西）,R1254,湖滨南路（东向西）,118.10996329999999,24.477863100000004,118.10716409999998,24.4771257
湖滨南路（东向西）,R1255,湖滨南路（东向西）,118.10716409999998,24.4771257,118.1067108,24.4770063
湖滨南路（东向西）,R3457,湖滨南路（东向西）,118.08589340000002,24.471362300000003,118.08571950000001,24.4713477
湖滨南路（东向西）,R3458,湖滨南路（东向西）,118.08381000000001,24.4709009,118.08282849999999,24.470628
湖滨南路（东向西）,R3459,湖滨南路（东向西）,118.0817081,24.470316399999998,118.0800164,24.469846
湖滨南路（东向西）,R3460,湖滨南路（东向西）,118.0800164,24.469846,118.07488490000001,24.468463699999997
湖滨南路（东向西）,R3463,湖滨南路（东向西）,118.106072,24.4768514,118.10569109999999,24.476819
湖滨南路（东向西）,R3464,湖滨南路（东向西）,118.10065890000001,24.475465399999997,118.09788400000001,24.4746978
湖滨南路（东向西）,R3469,湖滨南路（东向西）,118.1148364,24.479233100000002,118.11459540000001,24.4791828
湖滨南路（东向西）,R3470,湖滨南路（东向西）,118.113244,24.4788687,118.11307099999999,24.4788225
湖滨南路（东向西）,R3471,湖滨南路（东向西）,118.11307099999999,24.4788225,118.1103825,24.478072
湖滨南路（东向西）,R3472,湖滨南路（东向西）,118.1099341,24.477949600000002,118.1074835,24.477285600000002
湖滨南路（东向西）,R3473,湖滨南路（东向西）,118.09521299999999,24.4739153,118.09460959999998,24.473806200000002
成功大道（北向南）,R187,成功大道（北向南）,118.11710330000001,24.5305358,118.1174937,24.5302818
成功大道（北向南）,R188,成功大道（北向南）,118.1174937,24.5302818,118.1181371,24.5299357
成功大道（北向南）,R189,成功大道（北向南）,118.1181371,24.5299357,118.1183277,24.529846300000003
成功大道（北向南）,R190,成功大道（北向南）,118.1183277,24.529846300000003,118.1199389,24.5289424
成功大道（北向南）,R190,成功大道（北向南）,118.1199389,24.5289424,118.12149690000001,24.5282375
成功大道（北向南）,R191,成功大道（北向南）,118.12149690000001,24.5282375,118.12570520000001,24.5254938
成功大道（北向南）,R191,成功大道（北向南）,118.12570520000001,24.5254938,118.1281412,24.523453200000002
成功大道（北向南）,R192,成功大道（北向南）,118.1281412,24.523453200000002,118.1296163,24.522192999999998
成功大道（北向南）,R192,成功大道（北向南）,118.1296163,24.522192999999998,118.131134,24.5208965
成功大道（北向南）,R193,成功大道（北向南）,118.131134,24.5208965,118.1315632,24.5203737
成功大道（北向南）,R193,成功大道（北向南）,118.1315632,24.5203737,118.1318189,24.519893300000003
成功大道（北向南）,R194,成功大道（北向南）,118.1318189,24.519893300000003,118.1321021,24.5179859
成功大道（北向南）,R194,成功大道（北向南）,118.1321021,24.5179859,118.132202,24.515191100000003
成功大道（北向南）,R195,成功大道（北向南）,118.132545,24.507401100000003,118.13256729999999,24.5069069
成功大道（北向南）,R196,成功大道（北向南）,118.13256729999999,24.5069069,118.1328409,24.505299700000002
成功大道（北向南）,R197,成功大道（北向南）,118.1328409,24.505299700000002,118.13308130000001,24.5013883
成功大道（北向南）,R197,成功大道（北向南）,118.13308130000001,24.5013883,118.1330366,24.5011532
成功大道（北向南）,R198,成功大道（北向南）,118.1330366,24.5011532,118.13251100000001,24.4995504
成功大道（北向南）,R198,成功大道（北向南）,118.13251100000001,24.4995504,118.1324084,24.4991136
成功大道（北向南）,R199,成功大道（北向南）,118.1324084,24.4991136,118.13229170000001,24.4983085
成功大道（北向南）,R199,成功大道（北向南）,118.13229170000001,24.4983085,118.13216709999999,24.4957201
成功大道（北向南）,R200,成功大道（北向南）,118.13216709999999,24.4957201,118.1315807,24.491806399999998
成功大道（北向南）,R200,成功大道（北向南）,118.1315807,24.491806399999998,118.13133090000001,24.4912079
成功大道（北向南）,R201,成功大道（北向南）,118.13133090000001,24.4912079,118.12712420000001,24.4861063
成功大道（北向南）,R201,成功大道（北向南）,118.12712420000001,24.4861063,118.1267433,24.485547399999998
成功大道（北向南）,R202,成功大道（北向南）,118.1267433,24.485547399999998,118.10827820000002,24.4636525
成功大道（北向南）,R202,成功大道（北向南）,118.10827820000002,24.4636525,118.10799440000001,24.4634949
成功大道（北向南）,R203,成功大道（北向南）,118.10799440000001,24.4634949,118.1059835,24.4615348
成功大道（北向南）,R203,成功大道（北向南）,118.1059835,24.4615348,118.10584109999998,24.461154699999998
成功大道（北向南）,R204,成功大道（北向南）,118.10584109999998,24.461154699999998,118.0917696,24.4509772
成功大道（北向南）,R204,成功大道（北向南）,118.0917696,24.4509772,118.0909916,24.4507236
成功大道（北向南）,R205,成功大道（北向南）,118.0909916,24.4507236,118.08444229999999,24.4482789
成功大道（北向南）,R205,成功大道（北向南）,118.08444229999999,24.4482789,118.0838441,24.4476465
成功大道（北向南）,R270,成功大道（北向南）,118.10392340000001,24.5487285,118.104177,24.548016399999998
成功大道（北向南）,R542,成功大道（北向南）,118.1046172,24.542254999999997,118.1048145,24.541421
钟宅路辅路（北向南）,R1461,钟宅路辅路（北向南）,118.15789199999999,24.5281099,118.1580616,24.528366600000002
钟宅路辅路（北向南）,R1462,钟宅路辅路（北向南）,118.1580616,24.528366600000002,118.1600902,24.531437
钟宅路辅路（北向南）,R1463,钟宅路辅路（北向南）,118.1600902,24.531437,118.16198349999999,24.5344592
钟宅路辅路（北向南）,R1464,钟宅路辅路（北向南）,118.16198349999999,24.5344592,118.1622909,24.53495
钟宅路辅路（北向南）,R1465,钟宅路辅路（北向南）,118.1622909,24.53495,118.1624363,24.535172600000003
钟宅路辅路（北向南）,R1466,钟宅路辅路（北向南）,118.1624363,24.535172600000003,118.162874,24.535842600000002
钟宅路辅路（北向南）,R1467,钟宅路辅路（北向南）,118.162874,24.535842600000002,118.16495390000001,24.5391742
钟宅路辅路（北向南）,R1468,钟宅路辅路（北向南）,118.16495390000001,24.5391742,118.16694820000001,24.5422895
钟宅路辅路（北向南）,R1469,钟宅路辅路（北向南）,118.16694820000001,24.5422895,118.1674716,24.543107199999998
仙岳路辅路（西向东）,R2763,仙岳路辅路（西向东）,118.1448061,24.501132899999998,118.1461845,24.501264600000003
仙岳路辅路（西向东）,R2764,仙岳路辅路（西向东）,118.14935430000001,24.5015674,118.1499172,24.501600699999997
仙岳路辅路（西向东）,R2765,仙岳路辅路（西向东）,118.1499172,24.501600699999997,118.1511197,24.501672
仙岳路辅路（西向东）,R2766,仙岳路辅路（西向东）,118.15366929999999,24.5016065,118.1540523,24.501642800000003
仙岳路辅路（西向东）,R3156,仙岳路辅路（西向东）,118.0913707,24.4916163,118.09223190000002,24.4915795
仙岳路辅路（西向东）,R3157,仙岳路辅路（西向东）,118.09739280000001,24.492725,118.09777140000001,24.4928266
仙岳路辅路（西向东）,R3158,仙岳路辅路（西向东）,118.09777140000001,24.4928266,118.0979547,24.4928702
仙岳路辅路（西向东）,R3159,仙岳路辅路（西向东）,118.0979547,24.4928702,118.0983969,24.4929895
仙岳路辅路（西向东）,R3160,仙岳路辅路（西向东）,118.0983969,24.4929895,118.099267,24.4932242
仙岳路辅路（西向东）,R3161,仙岳路辅路（西向东）,118.1016963,24.4938581,118.1025769,24.4941371
仙岳路辅路（西向东）,R3162,仙岳路辅路（西向东）,118.10731329999999,24.4954051,118.10934329999999,24.4960128
仙岳路辅路（西向东）,R3163,仙岳路辅路（西向东）,118.10934329999999,24.4960128,118.10960970000001,24.4960925
仙岳路辅路（西向东）,R3164,仙岳路辅路（西向东）,118.10960970000001,24.4960925,118.1097406,24.4961329
仙岳路辅路（西向东）,R3165,仙岳路辅路（西向东）,118.1097406,24.4961329,118.1101282,24.4962867
仙岳路辅路（西向东）,R3166,仙岳路辅路（西向东）,118.1101282,24.4962867,118.11080530000001,24.496539000000002
仙岳路辅路（西向东）,R3167,仙岳路辅路（西向东）,118.11641029999998,24.4990082,118.1185682,24.4999363
仙岳路辅路（西向东）,R3168,仙岳路辅路（西向东）,118.1190882,24.5001602,118.12074579999998,24.5009881
仙岳路辅路（西向东）,R3169,仙岳路辅路（西向东）,118.12074579999998,24.5009881,118.1214557,24.501300600000004
仙岳路辅路（西向东）,R3170,仙岳路辅路（西向东）,118.1214557,24.501300600000004,118.1216331,24.501378699999997
仙岳路辅路（西向东）,R3171,仙岳路辅路（西向东）,118.1216331,24.501378699999997,118.12218109999999,24.501619899999998
仙岳路辅路（西向东）,R3172,仙岳路辅路（西向东）,118.12218109999999,24.501619899999998,118.12304209999999,24.501998999999998
仙岳路辅路（西向东）,R3173,仙岳路辅路（西向东）,118.12346629999999,24.502134299999998,118.12429740000002,24.5023333
仙岳路辅路（西向东）,R3174,仙岳路辅路（西向东）,118.12429740000002,24.5023333,118.12483540000001,24.502385
仙岳路辅路（西向东）,R3175,仙岳路辅路（西向东）,118.1281324,24.502178699999998,118.128244,24.5021697
仙岳路辅路（西向东）,R3176,仙岳路辅路（西向东）,118.128244,24.5021697,118.12917420000001,24.502094500000002
仙岳路辅路（西向东）,R3177,仙岳路辅路（西向东）,118.1309686,24.5019259,118.1315742,24.501865
仙岳路辅路（西向东）,R3178,仙岳路辅路（西向东）,118.1315742,24.501865,118.13254340000002,24.5017675
仙岳路辅路（西向东）,R3179,仙岳路辅路（西向东）,118.13254340000002,24.5017675,118.1339341,24.501627600000003
仙岳路辅路（西向东）,R3180,仙岳路辅路（西向东）,118.1339341,24.501627600000003,118.1357304,24.501523199999998
仙岳路辅路（西向东）,R3181,仙岳路辅路（西向东）,118.13591650000001,24.5015091,118.13818559999999,24.501337300000003
仙岳路辅路（西向东）,R3182,仙岳路辅路（西向东）,118.13845330000001,24.5013124,118.1413503,24.5010783
仙岳路辅路（西向东）,R3183,仙岳路辅路（西向东）,118.14207409999999,24.5010623,118.14342909999999,24.5010957
仙岳路辅路（西向东）,R3184,仙岳路辅路（西向东）,118.1436127,24.501112600000003,118.14374240000001,24.5010987
仙岳路辅路（西向东）,R3185,仙岳路辅路（西向东）,118.14374240000001,24.5010987,118.14431040000001,24.5011158
仙岳路辅路（西向东）,R3399,仙岳路辅路（西向东）,118.1544672,24.501626,118.15480600000001,24.501649800000003
仙岳路辅路（西向东）,R3400,仙岳路辅路（西向东）,118.15727549999998,24.5020967,118.1573727,24.502128699999997
仙岳路辅路（西向东）,R3401,仙岳路辅路（西向东）,118.16480320000001,24.505851899999996,118.1653713,24.5062125
仙岳路辅路（西向东）,R3402,仙岳路辅路（西向东）,118.1653713,24.5062125,118.16554679999999,24.506323899999998
仙岳路辅路（西向东）,R3403,仙岳路辅路（西向东）,118.16947749999999,24.5081704,118.169771,24.5082807
仙岳路辅路（西向东）,R3404,仙岳路辅路（西向东）,118.169771,24.5082807,118.17032079999998,24.5085143
仙岳路辅路（西向东）,R3405,仙岳路辅路（西向东）,118.17032079999998,24.5085143,118.1705133,24.5085955
仙岳路辅路（西向东）,R3406,仙岳路辅路（西向东）,118.1705133,24.5085955,118.1710455,24.5087546
仙岳路辅路（西向东）,R3407,仙岳路辅路（西向东）,118.1712312,24.5088202,118.1717418,24.509000600000004
仙岳路辅路（西向东）,R3408,仙岳路辅路（西向东）,118.17375179999999,24.5096928,118.1743754,24.5099532
仙岳路辅路（西向东）,R5136,仙岳路辅路（西向东）,118.1448061,24.501132899999998,118.1445381,24.5011391
仙岳路辅路（东向西）,R3188,仙岳路辅路（东向西）,118.154073,24.5020647,118.1538357,24.502044899999998
仙岳路辅路（东向西）,R3189,仙岳路辅路（东向西）,118.1538357,24.502044899999998,118.15251090000002,24.5020716
仙岳路辅路（东向西）,R3190,仙岳路辅路（东向西）,118.15050500000001,24.5021007,118.1501105,24.5020977
