BICYCLE_ID,LATITUDE,LOCK_STATUS,LONGITUDE,记录数,UPDATE_TIME
1419f8c3677169ed929fb343a02203d5,24.493401,0,118.099318,1,2020/12/25 6:09:39
1fb579a40b9eb6de7af43c5ec43db080,24.480423,0,118.136853,1,2020/12/25 6:09:42
d56247bc2d307e24dd8a22548527dc19,24.455972,0,118.068772,1,2020/12/25 6:09:42
04feb2a92dcf21d48136f65febc93fd9,24.529435,0,118.100914,1,2020/12/25 6:09:45
af295435434e5d58fd9716dd925e02c2,24.478867,0,118.076482,1,2020/12/25 6:09:43
e6ebcd15775bd8672252a8678ee0c2b5,24.501619,0,118.142999,1,2020/12/25 6:09:49
337e8289b8ea255a98c80bc69ee42714,24.498249,0,118.123194,1,2020/12/25 6:09:51
ba4d03deec80d57ad24bd2cd61d0af97,24.492877,0,118.140894,1,2020/12/25 6:07:34
048e8630a054131ea16a49782748fdd7,24.479084,0,118.113617,1,2020/12/25 6:07:39
14b638e857a4b11a231f926f8e3b10d7,24.525724,0,118.139314,1,2020/12/25 6:07:47
0c9ef54c374d8bdf1a423713454156e5,24.530712,0,118.1027,1,2020/12/25 6:07:49
c8972f8dd07397b227fb64a461458796,24.502163,0,118.129951,1,2020/12/25 6:07:58
be0e592407923f0fa1b3fed6f9919592,24.492387,0,118.12416,1,2020/12/25 6:09:12
12e1b0b1e16363de9a0e34d42ff2c9df,24.493284,0,118.13829,1,2020/12/25 6:09:14
5d6bc820db29732b3d2721e22d9f7ff7,24.47339,0,118.108655,1,2020/12/25 6:09:19
ad187f444952e820af2193b1762753cf,24.513021,0,118.154554,1,2020/12/25 6:09:32
0e8cddac5432971671966ed114ce092e,24.48106,0,118.104203,1,2020/12/25 6:06:06
0e8cddac5432971671966ed114ce092e,24.480972,0,118.104275,1,2020/12/25 6:06:02
0e8cddac5432971671966ed114ce092e,24.48088,0,118.104319,1,2020/12/25 6:05:58
0e8cddac5432971671966ed114ce092e,24.480793,0,118.104363,1,2020/12/25 6:05:54
0e8cddac5432971671966ed114ce092e,24.480708,0,118.104427,1,2020/12/25 6:05:49
0e8cddac5432971671966ed114ce092e,24.480628,0,118.104484,1,2020/12/25 6:05:44
0e8cddac5432971671966ed114ce092e,24.480537,0,118.104543,1,2020/12/25 6:05:37
0e8cddac5432971671966ed114ce092e,24.480447,0,118.104605,1,2020/12/25 6:05:33
0e8cddac5432971671966ed114ce092e,24.480349,0,118.104654,1,2020/12/25 6:05:29
0e8cddac5432971671966ed114ce092e,24.480249,0,118.104679,1,2020/12/25 6:05:25
0e8cddac5432971671966ed114ce092e,24.48016,0,118.104631,1,2020/12/25 6:05:19
0e8cddac5432971671966ed114ce092e,24.48011,0,118.104546,1,2020/12/25 6:05:04
0e8cddac5432971671966ed114ce092e,24.480108,0,118.104446,1,2020/12/25 6:04:40
0e8cddac5432971671966ed114ce092e,24.480029,0,118.104377,1,2020/12/25 6:04:36
0e8cddac5432971671966ed114ce092e,24.479935,0,118.104286,1,2020/12/25 6:04:32
0e8cddac5432971671966ed114ce092e,24.479843,0,118.104194,1,2020/12/25 6:04:28
0e8cddac5432971671966ed114ce092e,24.479827,0,118.104083,1,2020/12/25 6:04:25
0e8cddac5432971671966ed114ce092e,24.479826,0,118.103981,1,2020/12/25 6:04:22
0e8cddac5432971671966ed114ce092e,24.47979,0,118.10387,1,2020/12/25 6:04:18
0e8cddac5432971671966ed114ce092e,24.479723,0,118.103751,1,2020/12/25 6:04:14
0e8cddac5432971671966ed114ce092e,24.479662,0,118.103628,1,2020/12/25 6:04:11
0e8cddac5432971671966ed114ce092e,24.479605,0,118.103538,1,2020/12/25 6:04:08
0e8cddac5432971671966ed114ce092e,24.479544,0,118.103409,1,2020/12/25 6:04:03
0e8cddac5432971671966ed114ce092e,24.479495,0,118.103323,1,2020/12/25 6:04:00
0e8cddac5432971671966ed114ce092e,24.479422,0,118.103238,1,2020/12/25 6:03:56
0e8cddac5432971671966ed114ce092e,24.479333,0,118.103143,1,2020/12/25 6:03:51
0e8cddac5432971671966ed114ce092e,24.47926,0,118.103067,1,2020/12/25 6:03:47
0e8cddac5432971671966ed114ce092e,24.479162,0,118.103038,1,2020/12/25 6:03:43
0e8cddac5432971671966ed114ce092e,24.479044,0,118.103061,1,2020/12/25 6:03:39
0e8cddac5432971671966ed114ce092e,24.47892,0,118.103101,1,2020/12/25 6:03:35
0e8cddac5432971671966ed114ce092e,24.478825,0,118.103177,1,2020/12/25 6:03:31
0e8cddac5432971671966ed114ce092e,24.478734,0,118.103251,1,2020/12/25 6:03:27
0e8cddac5432971671966ed114ce092e,24.478636,0,118.103252,1,2020/12/25 6:03:23
0e8cddac5432971671966ed114ce092e,24.478533,0,118.103282,1,2020/12/25 6:03:18
0e8cddac5432971671966ed114ce092e,24.478418,0,118.103276,1,2020/12/25 6:03:14
0e8cddac5432971671966ed114ce092e,24.47833,0,118.103317,1,2020/12/25 6:03:09
0e8cddac5432971671966ed114ce092e,24.478227,0,118.103366,1,2020/12/25 6:03:04
0e8cddac5432971671966ed114ce092e,24.478121,0,118.103366,1,2020/12/25 6:02:59
0e8cddac5432971671966ed114ce092e,24.478017,0,118.103436,1,2020/12/25 6:02:53
0e8cddac5432971671966ed114ce092e,24.477909,0,118.103471,1,2020/12/25 6:02:50
0e8cddac5432971671966ed114ce092e,24.477791,0,118.103536,1,2020/12/25 6:02:47
0e8cddac5432971671966ed114ce092e,24.477667,0,118.103558,1,2020/12/25 6:02:43
0e8cddac5432971671966ed114ce092e,24.477573,0,118.103541,1,2020/12/25 6:02:40
0e8cddac5432971671966ed114ce092e,24.477466,0,118.10361,1,2020/12/25 6:02:36
0e8cddac5432971671966ed114ce092e,24.47738,0,118.103652,1,2020/12/25 6:02:32
0e8cddac5432971671966ed114ce092e,24.477288,0,118.103659,1,2020/12/25 6:02:27
0e8cddac5432971671966ed114ce092e,24.477207,0,118.103709,1,2020/12/25 6:02:23
0e8cddac5432971671966ed114ce092e,24.477121,0,118.103756,1,2020/12/25 6:02:18
0e8cddac5432971671966ed114ce092e,24.477009,0,118.103804,1,2020/12/25 6:02:14
0e8cddac5432971671966ed114ce092e,24.476924,0,118.103839,1,2020/12/25 6:02:11
0e8cddac5432971671966ed114ce092e,24.476809,0,118.103877,1,2020/12/25 6:02:07
0e8cddac5432971671966ed114ce092e,24.476701,0,118.103929,1,2020/12/25 6:02:03
0e8cddac5432971671966ed114ce092e,24.476608,0,118.103964,1,2020/12/25 6:02:00
0e8cddac5432971671966ed114ce092e,24.476508,0,118.103997,1,2020/12/25 6:01:56
0e8cddac5432971671966ed114ce092e,24.476403,0,118.104056,1,2020/12/25 6:01:53
0e8cddac5432971671966ed114ce092e,24.476316,0,118.104108,1,2020/12/25 6:01:50
0e8cddac5432971671966ed114ce092e,24.476221,0,118.104181,1,2020/12/25 6:01:46
0e8cddac5432971671966ed114ce092e,24.476124,0,118.104208,1,2020/12/25 6:01:42
0e8cddac5432971671966ed114ce092e,24.476037,0,118.104255,1,2020/12/25 6:01:40
0e8cddac5432971671966ed114ce092e,24.475949,0,118.104296,1,2020/12/25 6:01:37
0e8cddac5432971671966ed114ce092e,24.475826,0,118.104347,1,2020/12/25 6:01:32
0e8cddac5432971671966ed114ce092e,24.475718,0,118.104342,1,2020/12/25 6:01:28
0e8cddac5432971671966ed114ce092e,24.475594,0,118.104304,1,2020/12/25 6:01:25
0e8cddac5432971671966ed114ce092e,24.47549,0,118.104324,1,2020/12/25 6:01:21
0e8cddac5432971671966ed114ce092e,24.475401,0,118.104353,1,2020/12/25 6:01:18
0e8cddac5432971671966ed114ce092e,24.475319,0,118.104414,1,2020/12/25 6:01:13
0e8cddac5432971671966ed114ce092e,24.475264,0,118.104496,1,2020/12/25 6:01:09
0e8cddac5432971671966ed114ce092e,24.475152,0,118.104461,1,2020/12/25 6:01:06
0e8cddac5432971671966ed114ce092e,24.475027,0,118.104459,1,2020/12/25 6:01:02
0e8cddac5432971671966ed114ce092e,24.474933,0,118.104549,1,2020/12/25 6:00:57
0e8cddac5432971671966ed114ce092e,24.474839,0,118.104644,1,2020/12/25 6:00:53
0e8cddac5432971671966ed114ce092e,24.474752,0,118.104701,1,2020/12/25 6:00:50
0e8cddac5432971671966ed114ce092e,24.47464,0,118.104739,1,2020/12/25 6:00:46
0e8cddac5432971671966ed114ce092e,24.474547,0,118.104783,1,2020/12/25 6:00:41
0e8cddac5432971671966ed114ce092e,24.474477,0,118.104884,1,2020/12/25 6:00:37
0e8cddac5432971671966ed114ce092e,24.474402,0,118.104969,1,2020/12/25 6:00:33
0e8cddac5432971671966ed114ce092e,24.4743,0,118.104998,1,2020/12/25 6:00:28
0e8cddac5432971671966ed114ce092e,24.474174,0,118.105028,1,2020/12/25 6:00:23
0e8cddac5432971671966ed114ce092e,24.474079,0,118.105055,1,2020/12/25 6:00:19
0e8cddac5432971671966ed114ce092e,24.473969,0,118.105034,1,2020/12/25 6:00:14
0e8cddac5432971671966ed114ce092e,24.473883,0,118.104995,1,2020/12/25 6:00:10
0e8cddac5432971671966ed114ce092e,24.473795,0,118.10497,1,2020/12/25 6:00:07
0e8cddac5432971671966ed114ce092e,24.473695,0,118.104956,1,2020/12/25 6:00:03
d908045c15df8e661dc8e1ee040356c8,24.493309,0,118.098609,1,2020/12/25 6:16:44
e1ce00506bc6868928eec05a44257f96,24.46388,0,118.080901,1,2020/12/25 6:16:48
cdb5aafb6694028622125ac1ca9f9bc9,24.497438,0,118.128918,1,2020/12/25 6:16:51
0e8cddac5432971671966ed114ce092e,24.487547,0,118.106273,1,2020/12/25 6:12:06
0e8cddac5432971671966ed114ce092e,24.487491,0,118.10616,1,2020/12/25 6:12:02
0e8cddac5432971671966ed114ce092e,24.487477,0,118.106017,1,2020/12/25 6:11:58
0e8cddac5432971671966ed114ce092e,24.487452,0,118.105897,1,2020/12/25 6:11:54
0e8cddac5432971671966ed114ce092e,24.487418,0,118.105786,1,2020/12/25 6:11:50
0e8cddac5432971671966ed114ce092e,24.487405,0,118.105672,1,2020/12/25 6:11:46
0e8cddac5432971671966ed114ce092e,24.487377,0,118.105577,1,2020/12/25 6:11:43
0e8cddac5432971671966ed114ce092e,24.48735,0,118.105457,1,2020/12/25 6:11:39
0e8cddac5432971671966ed114ce092e,24.48733,0,118.105341,1,2020/12/25 6:11:35
0e8cddac5432971671966ed114ce092e,24.487295,0,118.105227,1,2020/12/25 6:11:31
0e8cddac5432971671966ed114ce092e,24.487264,0,118.10512,1,2020/12/25 6:11:27
0e8cddac5432971671966ed114ce092e,24.487235,0,118.105024,1,2020/12/25 6:11:24
0e8cddac5432971671966ed114ce092e,24.487202,0,118.104918,1,2020/12/25 6:11:20
0e8cddac5432971671966ed114ce092e,24.487173,0,118.10479,1,2020/12/25 6:11:16
0e8cddac5432971671966ed114ce092e,24.487146,0,118.104659,1,2020/12/25 6:11:12
0e8cddac5432971671966ed114ce092e,24.48711,0,118.104551,1,2020/12/25 6:11:08
0e8cddac5432971671966ed114ce092e,24.487073,0,118.104443,1,2020/12/25 6:11:04
0e8cddac5432971671966ed114ce092e,24.487045,0,118.104317,1,2020/12/25 6:11:00
0e8cddac5432971671966ed114ce092e,24.487022,0,118.104189,1,2020/12/25 6:10:56
0e8cddac5432971671966ed114ce092e,24.486993,0,118.104071,1,2020/12/25 6:10:52
0e8cddac5432971671966ed114ce092e,24.486957,0,118.103954,1,2020/12/25 6:10:48
0e8cddac5432971671966ed114ce092e,24.486927,0,118.103843,1,2020/12/25 6:10:44
0e8cddac5432971671966ed114ce092e,24.486889,0,118.103752,1,2020/12/25 6:10:41
0e8cddac5432971671966ed114ce092e,24.486862,0,118.103653,1,2020/12/25 6:10:38
0e8cddac5432971671966ed114ce092e,24.48683,0,118.103535,1,2020/12/25 6:10:34
0e8cddac5432971671966ed114ce092e,24.486806,0,118.103437,1,2020/12/25 6:10:31
0e8cddac5432971671966ed114ce092e,24.486772,0,118.103325,1,2020/12/25 6:10:27
0e8cddac5432971671966ed114ce092e,24.486739,0,118.103192,1,2020/12/25 6:10:23
0e8cddac5432971671966ed114ce092e,24.486709,0,118.103096,1,2020/12/25 6:10:20
0e8cddac5432971671966ed114ce092e,24.486693,0,118.102995,1,2020/12/25 6:10:17
0e8cddac5432971671966ed114ce092e,24.486674,0,118.10288,1,2020/12/25 6:10:14
0e8cddac5432971671966ed114ce092e,24.486649,0,118.102755,1,2020/12/25 6:10:10
0e8cddac5432971671966ed114ce092e,24.48659,0,118.102642,1,2020/12/25 6:10:07
0e8cddac5432971671966ed114ce092e,24.486573,0,118.102526,1,2020/12/25 6:10:03
0e8cddac5432971671966ed114ce092e,24.486539,0,118.102421,1,2020/12/25 6:09:59
0e8cddac5432971671966ed114ce092e,24.486497,0,118.1023,1,2020/12/25 6:09:55
0e8cddac5432971671966ed114ce092e,24.486475,0,118.102161,1,2020/12/25 6:09:51
0e8cddac5432971671966ed114ce092e,24.486441,0,118.102035,1,2020/12/25 6:09:48
0e8cddac5432971671966ed114ce092e,24.486413,0,118.10194,1,2020/12/25 6:09:44
0e8cddac5432971671966ed114ce092e,24.486367,0,118.101847,1,2020/12/25 6:09:40
0e8cddac5432971671966ed114ce092e,24.486315,0,118.101744,1,2020/12/25 6:09:36
0e8cddac5432971671966ed114ce092e,24.486272,0,118.101652,1,2020/12/25 6:09:31
0e8cddac5432971671966ed114ce092e,24.486237,0,118.101553,1,2020/12/25 6:09:28
0e8cddac5432971671966ed114ce092e,24.48619,0,118.101467,1,2020/12/25 6:09:23
0e8cddac5432971671966ed114ce092e,24.486168,0,118.101348,1,2020/12/25 6:09:20
0e8cddac5432971671966ed114ce092e,24.486086,0,118.101292,1,2020/12/25 6:09:17
0e8cddac5432971671966ed114ce092e,24.485983,0,118.101253,1,2020/12/25 6:09:14
0e8cddac5432971671966ed114ce092e,24.485859,0,118.101248,1,2020/12/25 6:09:11
0e8cddac5432971671966ed114ce092e,24.485747,0,118.101298,1,2020/12/25 6:09:08
0e8cddac5432971671966ed114ce092e,24.48565,0,118.101379,1,2020/12/25 6:09:04
0e8cddac5432971671966ed114ce092e,24.485545,0,118.101444,1,2020/12/25 6:09:00
0e8cddac5432971671966ed114ce092e,24.485453,0,118.101491,1,2020/12/25 6:08:56
0e8cddac5432971671966ed114ce092e,24.485368,0,118.101549,1,2020/12/25 6:08:52
0e8cddac5432971671966ed114ce092e,24.485275,0,118.101604,1,2020/12/25 6:08:48
0e8cddac5432971671966ed114ce092e,24.485191,0,118.101662,1,2020/12/25 6:08:44
0e8cddac5432971671966ed114ce092e,24.485109,0,118.101727,1,2020/12/25 6:08:40
0e8cddac5432971671966ed114ce092e,24.485021,0,118.101802,1,2020/12/25 6:08:36
0e8cddac5432971671966ed114ce092e,24.484928,0,118.101876,1,2020/12/25 6:08:32
0e8cddac5432971671966ed114ce092e,24.484845,0,118.101935,1,2020/12/25 6:08:29
0e8cddac5432971671966ed114ce092e,24.484756,0,118.102033,1,2020/12/25 6:08:26
0e8cddac5432971671966ed114ce092e,24.484656,0,118.102097,1,2020/12/25 6:08:22
0e8cddac5432971671966ed114ce092e,24.484581,0,118.102188,1,2020/12/25 6:08:17
0e8cddac5432971671966ed114ce092e,24.484512,0,118.10227,1,2020/12/25 6:08:14
0e8cddac5432971671966ed114ce092e,24.484419,0,118.102361,1,2020/12/25 6:08:11
0e8cddac5432971671966ed114ce092e,24.484318,0,118.102459,1,2020/12/25 6:08:08
0e8cddac5432971671966ed114ce092e,24.484222,0,118.102566,1,2020/12/25 6:08:05
0e8cddac5432971671966ed114ce092e,24.484141,0,118.102633,1,2020/12/25 6:08:02
0e8cddac5432971671966ed114ce092e,24.484031,0,118.102619,1,2020/12/25 6:07:59
0e8cddac5432971671966ed114ce092e,24.483933,0,118.10264,1,2020/12/25 6:07:56
0e8cddac5432971671966ed114ce092e,24.483847,0,118.102691,1,2020/12/25 6:07:53
0e8cddac5432971671966ed114ce092e,24.483761,0,118.102726,1,2020/12/25 6:07:49
0e8cddac5432971671966ed114ce092e,24.483673,0,118.102755,1,2020/12/25 6:07:46
0e8cddac5432971671966ed114ce092e,24.483574,0,118.102784,1,2020/12/25 6:07:43
0e8cddac5432971671966ed114ce092e,24.483496,0,118.102869,1,2020/12/25 6:07:40
0e8cddac5432971671966ed114ce092e,24.483423,0,118.10295,1,2020/12/25 6:07:36
0e8cddac5432971671966ed114ce092e,24.483331,0,118.103012,1,2020/12/25 6:07:32
0e8cddac5432971671966ed114ce092e,24.483218,0,118.103061,1,2020/12/25 6:07:28
0e8cddac5432971671966ed114ce092e,24.483117,0,118.103065,1,2020/12/25 6:07:24
0e8cddac5432971671966ed114ce092e,24.483029,0,118.103092,1,2020/12/25 6:07:21
0e8cddac5432971671966ed114ce092e,24.482942,0,118.103124,1,2020/12/25 6:07:16
0e8cddac5432971671966ed114ce092e,24.482891,0,118.103207,1,2020/12/25 6:07:13
0e8cddac5432971671966ed114ce092e,24.482858,0,118.103301,1,2020/12/25 6:07:12
0e8cddac5432971671966ed114ce092e,24.482775,0,118.103346,1,2020/12/25 6:07:09
0e8cddac5432971671966ed114ce092e,24.482669,0,118.103342,1,2020/12/25 6:07:06
0e8cddac5432971671966ed114ce092e,24.482564,0,118.103303,1,2020/12/25 6:07:03
0e8cddac5432971671966ed114ce092e,24.482442,0,118.103352,1,2020/12/25 6:06:59
0e8cddac5432971671966ed114ce092e,24.482349,0,118.103417,1,2020/12/25 6:06:56
0e8cddac5432971671966ed114ce092e,24.4823,0,118.103518,1,2020/12/25 6:06:53
0e8cddac5432971671966ed114ce092e,24.482206,0,118.103587,1,2020/12/25 6:06:49
0e8cddac5432971671966ed114ce092e,24.482106,0,118.103683,1,2020/12/25 6:06:45
0e8cddac5432971671966ed114ce092e,24.481984,0,118.103688,1,2020/12/25 6:06:41
0e8cddac5432971671966ed114ce092e,24.481889,0,118.103757,1,2020/12/25 6:06:37
0e8cddac5432971671966ed114ce092e,24.481776,0,118.103766,1,2020/12/25 6:06:34
0e8cddac5432971671966ed114ce092e,24.48167,0,118.103782,1,2020/12/25 6:06:31
0e8cddac5432971671966ed114ce092e,24.481554,0,118.103785,1,2020/12/25 6:06:27
0e8cddac5432971671966ed114ce092e,24.48145,0,118.1038,1,2020/12/25 6:06:24
0e8cddac5432971671966ed114ce092e,24.481356,0,118.103842,1,2020/12/25 6:06:20
0e8cddac5432971671966ed114ce092e,24.481271,0,118.103927,1,2020/12/25 6:06:17
0e8cddac5432971671966ed114ce092e,24.48121,0,118.10403,1,2020/12/25 6:06:14
0e8cddac5432971671966ed114ce092e,24.481124,0,118.10408,1,2020/12/25 6:06:11
