BICYCLE_ID,LATITUDE,LOCK_STATUS,LONGITUDE,记录数,UPDATE_TIME
c6b1e017814e2489d8c09860b05a56db,24.517099,0,118.093465,1,2020/12/25 7:09:25
1972e0b45519578f6f4cc760d7c96c77,24.533631,0,118.107337,1,2020/12/25 7:09:24
db2988b1b79de48d89981c8fdd7692b5,24.52149,0,118.135996,1,2020/12/25 7:09:23
fe43f7b748d462ceff1422c80f5d4e49,24.508894,0,118.181312,1,2020/12/25 7:09:26
da80692b59511d6001b6e5dfe56a4628,24.474168,0,118.096177,1,2020/12/25 7:08:33
3e7ac850fad73215b89ea2368092f84b,24.474893,0,118.099053,1,2020/12/25 7:08:33
5ee4b9bfe745d7e12b0f222d04471461,24.496645,0,118.150525,1,2020/12/25 7:08:33
c53ffd462a517066f2c6bdcf236e4e5b,24.498695,0,118.123293,1,2020/12/25 7:08:25
95219a32379e009b29d7abd034b66b4b,24.506294,0,118.184448,1,2020/12/25 7:08:33
aea503ba92a040448d292720b2b65aa3,24.473352,0,118.069898,1,2020/12/25 7:08:36
d74ec56a622685ef254c4a58ee64ee87,24.520683,0,118.099828,1,2020/12/25 7:08:37
945a6608fbc89ce3283095222f5bed1a,24.465258,0,118.085975,1,2020/12/25 7:08:36
86cd05d487b808108728577bdb45e0e0,24.525271,0,118.092022,1,2020/12/25 7:08:41
043c48d1badede2effacde7ff3c9408d,24.510744,0,118.175642,1,2020/12/25 7:08:41
79a9a22410095d8e5ba4bb62312cf5a9,24.464095,0,118.077044,1,2020/12/25 7:08:41
46644738304e188edc350152b57ceab4,24.526271,0,118.141937,1,2020/12/25 7:08:43
31707194a7f5a1020790b11e89a04cfd,24.505826,0,118.123103,1,2020/12/25 7:08:42
dd749dc61b0ec16f7362a367b200a3e1,24.499113,0,118.145245,1,2020/12/25 7:08:43
e4d07af8dab0202855ae5edbf6fc3585,24.531337,0,118.152482,1,2020/12/25 7:08:44
4330faa77254fa0bd5d0215a0fe58134,24.519541,0,118.133302,1,2020/12/25 7:08:44
017e50f0ea253a446dc500a1d43b5051,24.506439,0,118.149377,1,2020/12/25 7:08:44
abc2c998296c3b24fca0fed4308feff6,24.473301,0,118.104509,1,2020/12/25 7:08:45
b6a472d104111e6de0d7312c361873b3,24.534222,0,118.14784,1,2020/12/25 7:08:05
b6a472d104111e6de0d7312c361873b3,24.532992,0,118.150862,1,2020/12/25 7:06:03
4b4b2744710ec6cae740f30f481c8297,24.485347,0,118.175547,1,2020/12/25 7:08:21
4b4b2744710ec6cae740f30f481c8297,24.485289,0,118.175461,1,2020/12/25 7:08:08
4b4b2744710ec6cae740f30f481c8297,24.485186,0,118.175618,1,2020/12/25 7:08:06
4b4b2744710ec6cae740f30f481c8297,24.485054,0,118.175447,1,2020/12/25 7:08:05
728bb94be22ef0555e6b7853b4adf8a3,24.509937,0,118.129772,1,2020/12/25 7:08:28
481ba7851ca4dc50ed4ecf360f0dc6d4,24.470715,0,118.116285,1,2020/12/25 7:08:27
fcb2c1f898e1fbd510a02972e9914737,24.492343,0,118.111572,1,2020/12/25 7:08:31
f387802dea20c27e2d04597d42153003,24.507428,0,118.184745,1,2020/12/25 7:08:33
e28e62a3b1d16584b55867e9dbf751ae,24.514342,0,118.122465,1,2020/12/25 7:08:31
818e8d8e5ce3cbf965f916bac24411f4,24.534152,0,118.147794,1,2020/12/25 7:08:33
491aaf54c00dab059abc24f8302f36a9,24.506057,0,118.105019,1,2020/12/25 7:08:34
27c01d8a0bd83a330869356126cad928,24.512094,0,118.18256,1,2020/12/25 7:08:35
fdd6300d8bcbd1d319426bdfa7fd4d69,24.496186,0,118.14903,1,2020/12/25 7:08:36
4aa8d2bc612f74fb5e51c07bc3fbaf68,24.489743,0,118.120986,1,2020/12/25 7:08:38
391b2e62ce0c3c3bb1ed4e3aac90e522,24.475758,0,118.110619,1,2020/12/25 7:08:38
5c39d5d1a5de8c696c9b5d583d7a383d,24.532388,0,118.137333,1,2020/12/25 7:08:39
a5f9e2705acd152807daa0ca6a23dda4,24.464695,0,118.083987,1,2020/12/25 7:04:16
a5f9e2705acd152807daa0ca6a23dda4,24.464705,0,118.084216,1,2020/12/25 7:04:26
a5f9e2705acd152807daa0ca6a23dda4,24.464759,0,118.084223,1,2020/12/25 7:04:36
a5f9e2705acd152807daa0ca6a23dda4,24.464774,0,118.084267,1,2020/12/25 7:04:46
a5f9e2705acd152807daa0ca6a23dda4,24.464865,0,118.084541,1,2020/12/25 7:04:56
a5f9e2705acd152807daa0ca6a23dda4,24.464945,0,118.084791,1,2020/12/25 7:05:06
a5f9e2705acd152807daa0ca6a23dda4,24.465077,0,118.085191,1,2020/12/25 7:05:16
a5f9e2705acd152807daa0ca6a23dda4,24.465177,0,118.085654,1,2020/12/25 7:05:26
a5f9e2705acd152807daa0ca6a23dda4,24.465269,0,118.086067,1,2020/12/25 7:05:36
a5f9e2705acd152807daa0ca6a23dda4,24.46534,0,118.086163,1,2020/12/25 7:05:46
a5f9e2705acd152807daa0ca6a23dda4,24.465348,0,118.086171,1,2020/12/25 7:05:56
a5f9e2705acd152807daa0ca6a23dda4,24.465478,0,118.086174,1,2020/12/25 7:06:06
a5f9e2705acd152807daa0ca6a23dda4,24.465469,0,118.085962,1,2020/12/25 7:06:16
a5f9e2705acd152807daa0ca6a23dda4,24.465421,0,118.085495,1,2020/12/25 7:06:26
a5f9e2705acd152807daa0ca6a23dda4,24.465717,0,118.085426,1,2020/12/25 7:06:36
a5f9e2705acd152807daa0ca6a23dda4,24.46594,0,118.085277,1,2020/12/25 7:06:46
a5f9e2705acd152807daa0ca6a23dda4,24.465906,0,118.085104,1,2020/12/25 7:06:56
a5f9e2705acd152807daa0ca6a23dda4,24.46592,0,118.085069,1,2020/12/25 7:07:06
a5f9e2705acd152807daa0ca6a23dda4,24.465913,0,118.085063,1,2020/12/25 7:07:16
a5f9e2705acd152807daa0ca6a23dda4,24.46591,0,118.085065,1,2020/12/25 7:07:26
a5f9e2705acd152807daa0ca6a23dda4,24.465908,0,118.085066,1,2020/12/25 7:07:36
a5f9e2705acd152807daa0ca6a23dda4,24.46591,0,118.085063,1,2020/12/25 7:07:46
a5f9e2705acd152807daa0ca6a23dda4,24.465909,0,118.085063,1,2020/12/25 7:07:56
3cdde5d0a2fee2e8895d0c84cc5490bb,24.497495,0,118.113082,1,2020/12/25 7:08:00
4eb70c3db1654918e75f977e9cf79859,24.483974,0,118.111556,1,2020/12/25 7:08:00
b89199898d1023f72b0ed310261aa31e,24.447315,0,118.08038,1,2020/12/25 7:08:00
83bd4830b2a3be1596e8ee13a1c14673,24.495626,0,118.122812,1,2020/12/25 7:09:09
0e420bb70fd6c35b0e46ee0c68be1d5a,24.478186,0,118.098252,1,2020/12/25 7:09:07
2b32d20f75b2bfd31823addbbf7dc2dd,24.486962,0,118.071983,1,2020/12/25 7:09:11
cd1bc029d7d4083145b2deb88d7074ee,24.473596,0,118.111908,1,2020/12/25 7:09:12
f7ec94bf1c2cb9b40d3f109791c17c84,24.447304,0,118.081112,1,2020/12/25 7:09:14
29084aac6fe551e1259039487ac09d96,24.520794,0,118.127203,1,2020/12/25 7:09:14
f3815566972d4424ff55cdfe149cc176,24.485909,0,118.101273,1,2020/12/25 7:09:14
fa92c128ad7f02b26dbc5d30519d899e,24.514902,0,118.12281,1,2020/12/25 7:08:44
97922bcaa0fed0c8e61317a9c34188d4,24.51806,0,118.095415,1,2020/12/25 7:08:44
40181db265ce4fe8082a3b01dd7a24ed,24.476383,0,118.103246,1,2020/12/25 7:08:45
e83d4ffc8a87d779293cf3a7061cc61f,24.494111,0,118.117393,1,2020/12/25 7:08:43
8a68cd6f46506aa3279f8f2704e19d37,24.470346,0,118.09847,1,2020/12/25 7:08:45
5b2302ebda92e3b0e638f0f1074e4976,24.465182,0,118.090354,1,2020/12/25 7:07:45
dcbce467452b9e88fad600eb164f4ff7,24.45314,0,118.077862,1,2020/12/25 7:07:47
3554991dca575c7a1ac3aced952d78a7,24.476673,0,118.105691,1,2020/12/25 7:07:48
05ec870890f27322619d8c729bf2ec1d,24.477796,0,118.076908,1,2020/12/25 7:07:57
80a37351d274d373c867174c8f152b3f,24.519365,0,118.113156,1,2020/12/25 7:07:56
2494858898bc7d5abad3442471effb93,24.497823,0,118.112095,1,2020/12/25 7:13:38
eee98d76c0d126f57ed092960030889e,24.462398,0,118.079152,1,2020/12/25 7:13:40
a1ab56d44bff7b9b5c5cbae59b5e3fe7,24.490863,0,118.118006,1,2020/12/25 7:13:42
fde9cdff2ddb2d4c4d99c60156d3af85,24.446885,0,118.077868,1,2020/12/25 7:13:43
27f105ffe80d46733535c169c7015293,24.496153,0,118.114471,1,2020/12/25 7:13:45
dfed4db528d5fe7d19fa4ecde556c6da,24.476673,0,118.105691,1,2020/12/25 7:13:45
a4c5e2172fa6cece9f6d15048e01f1c2,24.515976,0,118.135389,1,2020/12/25 7:13:44
c6a3caec9b49259c148444af536a91a2,24.508648,0,118.151583,1,2020/12/25 7:13:45
2a6dbbef82d2743588fb38ae620c293e,24.472003,0,118.082055,1,2020/12/25 7:13:45
39f8f4198675c44ca4e82e1ff32f9317,24.464898,0,118.097899,1,2020/12/25 7:13:47
6f1724df31a0b7936689072786b6bdb5,24.511918,0,118.154758,1,2020/12/25 7:13:58
0edba37ccf8d3d394fa0df0182102730,24.438201,0,118.0858,1,2020/12/25 7:13:58
c3e3196096e013624794572756aac95b,24.485992,0,118.137079,1,2020/12/25 7:13:59
749e2f1d567c550b6ce50868c035b250,24.463716,0,118.079632,1,2020/12/25 7:13:59
02f8ddf9dcf70a2d1b1ae8e453a304ae,24.530028,0,118.132769,1,2020/12/25 7:13:59
ade4cefdd054d43e2c7e527daacb7e26,24.463671,0,118.095232,1,2020/12/25 7:14:00
480d3628d326cfe9644904929fd2f7cd,24.496394,0,118.114178,1,2020/12/25 7:14:00
4a2e1c2f540045176409709e6fa574fc,24.477005,0,118.160448,1,2020/12/25 7:14:00
6a59f6e3ded753c51dbfbdeaa8397f88,24.478954,0,118.150512,1,2020/12/25 7:14:00
883263d8e06275a3e1bd5d62fc45e2c3,24.495176,0,118.086184,1,2020/12/25 7:14:00
dacc92ddcb8acc84460e83e9249584d0,24.522781,0,118.097315,1,2020/12/25 7:14:01
247361fe5a6be4a56471514fb67b0f3b,24.468318,0,118.082413,1,2020/12/25 7:14:01
d39be2f1f1ba4bb468136a51d143cad4,24.488819,0,118.155008,1,2020/12/25 7:14:01
7634baedf4900b7078ca7e3a49d79e16,24.509656,0,118.087991,1,2020/12/25 7:14:10
cf95f4739b80b8297f75cfd70ba023e5,24.49994,0,118.130333,1,2020/12/25 7:14:12
3c3de86f7d1e865c423b898686f62551,24.530039,0,118.100934,1,2020/12/25 7:14:13
dca7583326f603c947f549c447096136,24.497975,0,118.129367,1,2020/12/25 7:14:03
beccc731e36d8922952e47ce91e9dd8f,24.512496,0,118.167887,1,2020/12/25 7:14:15
4771303155943a931982e7e0017b7369,24.496121,0,118.078887,1,2020/12/25 7:14:16
3e815e2a3468c360966901b400f2bc7c,24.448495,0,118.080418,1,2020/12/25 7:14:16
fa0faead298962102bf7c6015e7790bd,24.476507,0,118.104816,1,2020/12/25 7:14:20
108780e9c8b8fd40d2e628b4867ec500,24.494917,0,118.141715,1,2020/12/25 7:14:07
886fd11877051b0bcc96c2d33d82603d,24.464254,0,118.07772,1,2020/12/25 7:14:25
961d1275f94cfed35b0ed4dcb275f4c6,24.493517,0,118.099808,1,2020/12/25 7:14:25
38d9ef52702ce527e008b818e7ea08d0,24.513904,0,118.089472,1,2020/12/25 7:14:07
9b7a6305a764fb7be87646da7a3139af,24.497284,0,118.119243,1,2020/12/25 7:14:08
a6e9676041b47d5091fa6bf538524872,24.475351,0,118.110865,1,2020/12/25 7:14:08
1fd9e6151ceec32bc80edd5867edcad2,24.529707,0,118.125322,1,2020/12/25 7:14:08
e0479bd5ace9416995c76dfcdbaae102,24.476745,0,118.105966,1,2020/12/25 7:14:34
d6752a03b6a1fa944e09766fafe5738d,24.476043,0,118.104354,1,2020/12/25 7:14:35
9808a2128333ab3b5e813cec86d27c82,24.547842,0,118.146934,1,2020/12/25 7:14:36
388e3b43249535119216f55902ee1c00,24.513554,0,118.111627,1,2020/12/25 7:14:09
ca71050b5bf8b9d55d275a2b152304db,24.490585,0,118.125513,1,2020/12/25 7:14:37
66a9a6d83f5a54cb8732c8eba3e58683,24.462897,0,118.074591,1,2020/12/25 7:14:09
bc0bd702030533ee4ee7aac879e24581,24.51203,0,118.154815,1,2020/12/25 7:14:38
f1b97c2705380c8abe45afa6af9e5233,24.530635,0,118.138925,1,2020/12/25 7:14:39
360b418df0abe0fcf63bcd49ed9c0192,24.528165,0,118.096092,1,2020/12/25 7:14:10
44d776683bb5b6a1460c7ebe6de4e526,24.480635,0,118.104428,1,2020/12/25 7:14:40
9bb791c5d2b77b5018e33702830342e0,24.49575,0,118.168169,1,2020/12/25 7:14:41
66ae78f21d1614901455aaae087cbe0c,24.514709,0,118.122728,1,2020/12/25 7:14:43
2dbd20304a0f0a77f1b3bc4a58a6dfcf,24.5212,0,118.14873,1,2020/12/25 7:14:44
f4fc57291718c2d9e7cbd902b4ea6772,24.452815,0,118.082426,1,2020/12/25 7:14:42
e7f8e9fc0f4c9db33e97ebd48c8855fd,24.52964,0,118.125338,1,2020/12/25 7:14:44
9492e42f57f963ff98d6b60c8225e027,24.501954,0,118.1498,1,2020/12/25 7:14:10
25096dd2ad85b0844d59fd3091c7b4c1,24.519923,0,118.102608,1,2020/12/25 7:14:46
1fd9b9a72a2056d8d6069de0444eaa6e,24.446366,0,118.082297,1,2020/12/25 7:14:47
950b6efca7c5e523b74ed363f5f1fffe,24.478064,0,118.109823,1,2020/12/25 7:14:15
3cbd56d89b4c92f86c2509fc2a957b14,24.478924,0,118.075567,1,2020/12/25 7:14:15
7bbf94f819153e59739577552673c224,24.488492,0,118.102171,1,2020/12/25 7:14:16
02251ffff63f4bb44afca3fb7051adb1,24.498326,0,118.135934,1,2020/12/25 7:14:16
477b575595312f47d84b7e473346f8ff,24.532539,0,118.137596,1,2020/12/25 7:14:11
939e5dd6d407e31231b8660e89334ee1,24.468531,0,118.098985,1,2020/12/25 7:13:59
b5c8ef07cca87a6fd3ca824aa3d17bcb,24.506763,0,118.136885,1,2020/12/25 7:14:04
3f49f7312a3638987fc8109e08824ead,24.509163,0,118.124734,1,2020/12/25 7:14:13
f1d3118084f2e8465e5717476ecf9f15,24.438006,0,118.111877,1,2020/12/25 7:14:11
9a5b9ee1c7c90604890b5efcd475fe05,24.485292,0,118.111109,1,2020/12/25 7:14:05
1b4461b537da26040e5fb5e02558a716,24.490884,0,118.125533,1,2020/12/25 7:14:16
c30560ed01c9548d228579f5ca5f7323,24.494076,0,118.116388,1,2020/12/25 7:14:16
4a67508a5794a10d460ced1d7f48ff3a,24.46653,0,118.077814,1,2020/12/25 7:14:18
dd8965a12b116c59b79a04f21bd2a59b,24.477042,0,118.104719,1,2020/12/25 7:14:19
2928137505b85fe4866e802eef2f4599,24.483095,0,118.153496,1,2020/12/25 7:14:06
cd3cdc21ad5579978462b5fb2443a2d7,24.522716,0,118.176335,1,2020/12/25 7:14:21
3caed32631080a3f0b7c7e860dc2c58f,24.531713,0,118.147168,1,2020/12/25 7:14:22
456ac4e9bbae674bb2ebfee490028e76,24.532716,0,118.130698,1,2020/12/25 7:14:23
0ecdfedbd44ad5450bc7eeacf213429f,24.463857,0,118.071566,1,2020/12/25 7:14:23
6605162c345c87fd3e1998c2e9f3455d,24.52883,0,118.133915,1,2020/12/25 7:14:07
2f9a4de333f793b56464ba1a93401057,24.460189,0,118.085616,1,2020/12/25 7:14:31
de9a50cbf4f62f3427f79beaf3b0fa9e,24.526875,0,118.110494,1,2020/12/25 7:14:36
f5a71a0c770fb86d94d9e2957c39da92,24.479372,0,118.159879,1,2020/12/25 7:14:35
ba2aaa713d01bea7f3f8f56077b5dbe3,24.489064,0,118.152238,1,2020/12/25 7:14:36
6e67c16fa119109c7fb49ba43f42ae4d,24.478246,0,118.10349,1,2020/12/25 7:14:37
c85a50afbc43ed984a595f0ae0112893,24.528621,0,118.099886,1,2020/12/25 7:14:38
117bdc6b337e5d5d62ddf158819aee86,24.46725,0,118.09741,1,2020/12/25 7:14:42
c2886f3790c59290adc6ce88a8c55c64,24.485377,0,118.10968,1,2020/12/25 7:14:10
4d9e80601db03428621894002fd56673,24.472001,0,118.105483,1,2020/12/25 7:14:44
411be3a24d2430a55c088be400fd0ec5,24.514293,0,118.154411,1,2020/12/25 7:14:46
35064792b610dc6147b40dea615d91c8,24.468506,0,118.077016,1,2020/12/25 7:14:47
063cb7a9d5b4baf146770ba460526af0,24.476623,0,118.15301,1,2020/12/25 7:14:17
4ad52bb5f798b27aa94c368220e9a97f,24.488681,0,118.157504,1,2020/12/25 7:14:17
b8d077014ad7f0d20862231ca60040e8,24.469277,0,118.078558,1,2020/12/25 7:14:17
e4b49f3fa32be1f827be4c345fad5874,24.527059,0,118.104548,1,2020/12/25 7:14:19
32830d7062f87f4098f1e9e94e3198ba,24.482865,0,118.08941,1,2020/12/25 7:14:17
6db420afcf4f846e9e683ab4b5b07c69,24.473078,0,118.114723,1,2020/12/25 7:14:17
7828b73e8faf0669adff4a031adca2d6,24.473377,0,118.104013,1,2020/12/25 7:14:18
f0ea03b6579237137e7c476bf06ed2de,24.489836,0,118.149578,1,2020/12/25 7:14:19
1fb18b671e372bbe02cdf01e1e212f72,24.5316,0,118.141541,1,2020/12/25 7:14:23
89793ac511f0cd350000cfa766a2895a,24.466523,0,118.089911,1,2020/12/25 7:14:26
33c6a60478fe624eea9dc03cc3ed4c5e,24.472583,0,118.108597,1,2020/12/25 7:14:26
d48a9122fac82a0b72c830c69c38727c,24.488768,0,118.155239,1,2020/12/25 7:14:29
8e4ef86ccf8334ca55a5337bd1bc0945,24.540828,0,118.111318,1,2020/12/25 7:14:29
cff284f78b6b57672edbf7df16d6f5eb,24.489036,0,118.152148,1,2020/12/25 7:14:29
4dc41b5fdbd6e05d766a98cd9194bd67,24.532526,0,118.145648,1,2020/12/25 7:14:31
36ad4af63d4c664a8a279696f4be7c26,24.483272,0,118.089313,1,2020/12/25 7:14:21
36ad4af63d4c664a8a279696f4be7c26,24.483297,0,118.089416,1,2020/12/25 7:13:40
36ad4af63d4c664a8a279696f4be7c26,24.483408,0,118.089496,1,2020/12/25 7:13:36
36ad4af63d4c664a8a279696f4be7c26,24.483698,0,118.089594,1,2020/12/25 7:13:26
36ad4af63d4c664a8a279696f4be7c26,24.483789,0,118.089601,1,2020/12/25 7:13:23
36ad4af63d4c664a8a279696f4be7c26,24.483982,0,118.089612,1,2020/12/25 7:13:17
36ad4af63d4c664a8a279696f4be7c26,24.484168,0,118.089606,1,2020/12/25 7:13:11
36ad4af63d4c664a8a279696f4be7c26,24.484368,0,118.089596,1,2020/12/25 7:13:05
36ad4af63d4c664a8a279696f4be7c26,24.484459,0,118.08958,1,2020/12/25 7:13:02
36ad4af63d4c664a8a279696f4be7c26,24.484657,0,118.089506,1,2020/12/25 7:12:55
36ad4af63d4c664a8a279696f4be7c26,24.484858,0,118.089524,1,2020/12/25 7:12:43
36ad4af63d4c664a8a279696f4be7c26,24.484965,0,118.089511,1,2020/12/25 7:12:39
0fafc88a32acbf83d0db2f1328396532,24.476853,0,118.12811,1,2020/12/25 7:14:24
36ad4af63d4c664a8a279696f4be7c26,24.48526,0,118.089465,1,2020/12/25 7:12:30
36ad4af63d4c664a8a279696f4be7c26,24.485458,0,118.089409,1,2020/12/25 7:12:24
a69730269407d3baee359778243335ba,24.478611,0,118.145293,1,2020/12/25 7:14:24
36ad4af63d4c664a8a279696f4be7c26,24.48567,0,118.089368,1,2020/12/25 7:12:18
5eaf698ca89797a2459c760488c4bae1,24.534716,0,118.14753,1,2020/12/25 7:14:11
36ad4af63d4c664a8a279696f4be7c26,24.485885,0,118.08934,1,2020/12/25 7:12:11
5eaf698ca89797a2459c760488c4bae1,24.532372,0,118.137734,1,2020/12/25 7:06:42
36ad4af63d4c664a8a279696f4be7c26,24.485976,0,118.089332,1,2020/12/25 7:12:07
36ad4af63d4c664a8a279696f4be7c26,24.486267,0,118.089218,1,2020/12/25 7:11:57
1f2cdb987be303d6a006d1b41e4ac423,24.483008,0,118.0894,1,2020/12/25 7:14:29
36ad4af63d4c664a8a279696f4be7c26,24.486479,0,118.089193,1,2020/12/25 7:11:50
f13861f9f867795bf4fe5704ed7771c8,24.491071,0,118.148978,1,2020/12/25 7:14:07
36ad4af63d4c664a8a279696f4be7c26,24.486888,0,118.08908,1,2020/12/25 7:11:31
36ad4af63d4c664a8a279696f4be7c26,24.487067,0,118.089035,1,2020/12/25 7:11:27
36ad4af63d4c664a8a279696f4be7c26,24.487183,0,118.089004,1,2020/12/25 7:11:24
36ad4af63d4c664a8a279696f4be7c26,24.487292,0,118.088996,1,2020/12/25 7:11:21
36ad4af63d4c664a8a279696f4be7c26,24.487535,0,118.088938,1,2020/12/25 7:11:14
36ad4af63d4c664a8a279696f4be7c26,24.487994,0,118.088871,1,2020/12/25 7:11:03
36ad4af63d4c664a8a279696f4be7c26,24.483504,0,118.089539,1,2020/12/25 7:13:32
36ad4af63d4c664a8a279696f4be7c26,24.483601,0,118.08958,1,2020/12/25 7:13:29
36ad4af63d4c664a8a279696f4be7c26,24.483889,0,118.089611,1,2020/12/25 7:13:20
36ad4af63d4c664a8a279696f4be7c26,24.484073,0,118.08961,1,2020/12/25 7:13:14
0843f191ffd45093b0848a642a3b3471,24.517,0,118.096094,1,2020/12/25 7:14:20
36ad4af63d4c664a8a279696f4be7c26,24.484265,0,118.089598,1,2020/12/25 7:13:08
36ad4af63d4c664a8a279696f4be7c26,24.48454,0,118.089532,1,2020/12/25 7:12:59
c31087eb97ca0bec1a532c6f99bcadcd,24.477329,0,118.170709,1,2020/12/25 7:14:22
36ad4af63d4c664a8a279696f4be7c26,24.48476,0,118.089501,1,2020/12/25 7:12:50
0294cfe390398557e0427cab1f4ea4bb,24.530835,0,118.110173,1,2020/12/25 7:14:23
afd9bdbea785dfce99b512730beaf6ae,24.478759,0,118.113239,1,2020/12/25 7:14:23
36ad4af63d4c664a8a279696f4be7c26,24.485065,0,118.089505,1,2020/12/25 7:12:36
36ad4af63d4c664a8a279696f4be7c26,24.485165,0,118.089493,1,2020/12/25 7:12:33
67ad0b2e7095a32b04acb28913521c71,24.498102,0,118.120512,1,2020/12/25 7:14:23
36ad4af63d4c664a8a279696f4be7c26,24.485356,0,118.089439,1,2020/12/25 7:12:27
027298fdcc47a45c6a2840d13577eba7,24.470475,0,118.11693,1,2020/12/25 7:14:25
36ad4af63d4c664a8a279696f4be7c26,24.485567,0,118.089384,1,2020/12/25 7:12:21
5eaf698ca89797a2459c760488c4bae1,24.534803,0,118.14739,1,2020/12/25 7:14:17
36ad4af63d4c664a8a279696f4be7c26,24.48578,0,118.089353,1,2020/12/25 7:12:15
5eaf698ca89797a2459c760488c4bae1,24.534577,0,118.147615,1,2020/12/25 7:14:08
d2754e57607d1c7c621192aa97564c5b,24.463341,0,118.074181,1,2020/12/25 7:14:27
36ad4af63d4c664a8a279696f4be7c26,24.48607,0,118.089297,1,2020/12/25 7:12:03
36ad4af63d4c664a8a279696f4be7c26,24.486164,0,118.089245,1,2020/12/25 7:12:00
36ad4af63d4c664a8a279696f4be7c26,24.486385,0,118.089212,1,2020/12/25 7:11:53
f13861f9f867795bf4fe5704ed7771c8,24.490982,0,118.148924,1,2020/12/25 7:14:28
36ad4af63d4c664a8a279696f4be7c26,24.486593,0,118.089201,1,2020/12/25 7:11:45
36ad4af63d4c664a8a279696f4be7c26,24.486691,0,118.08916,1,2020/12/25 7:11:36
36ad4af63d4c664a8a279696f4be7c26,24.4868,0,118.089115,1,2020/12/25 7:11:33
855def2d2cebb4e8055fa3e443c77b3e,24.494424,0,118.147821,1,2020/12/25 7:14:28
36ad4af63d4c664a8a279696f4be7c26,24.486977,0,118.089055,1,2020/12/25 7:11:29
36ad4af63d4c664a8a279696f4be7c26,24.487413,0,118.088978,1,2020/12/25 7:11:17
36ad4af63d4c664a8a279696f4be7c26,24.487625,0,118.088922,1,2020/12/25 7:11:12
36ad4af63d4c664a8a279696f4be7c26,24.487755,0,118.088914,1,2020/12/25 7:11:09
36ad4af63d4c664a8a279696f4be7c26,24.487884,0,118.088892,1,2020/12/25 7:11:06
36ad4af63d4c664a8a279696f4be7c26,24.488087,0,118.08887,1,2020/12/25 7:11:01
36ad4af63d4c664a8a279696f4be7c26,24.488178,0,118.088842,1,2020/12/25 7:10:59
36ad4af63d4c664a8a279696f4be7c26,24.48829,0,118.088789,1,2020/12/25 7:10:56
36ad4af63d4c664a8a279696f4be7c26,24.488425,0,118.088762,1,2020/12/25 7:10:53
36ad4af63d4c664a8a279696f4be7c26,24.488548,0,118.088739,1,2020/12/25 7:10:50
36ad4af63d4c664a8a279696f4be7c26,24.488662,0,118.088738,1,2020/12/25 7:10:47
36ad4af63d4c664a8a279696f4be7c26,24.488768,0,118.088719,1,2020/12/25 7:10:44
36ad4af63d4c664a8a279696f4be7c26,24.488873,0,118.088703,1,2020/12/25 7:10:41
36ad4af63d4c664a8a279696f4be7c26,24.489014,0,118.088681,1,2020/12/25 7:10:37
36ad4af63d4c664a8a279696f4be7c26,24.489107,0,118.088684,1,2020/12/25 7:10:34
36ad4af63d4c664a8a279696f4be7c26,24.489207,0,118.08867,1,2020/12/25 7:10:31
36ad4af63d4c664a8a279696f4be7c26,24.489313,0,118.088643,1,2020/12/25 7:10:27
36ad4af63d4c664a8a279696f4be7c26,24.489406,0,118.088614,1,2020/12/25 7:10:22
